Username,Comment,Time
@reviewapaajadeh3079,"Jgn d beli guys.. d china ni hp ud sampah bnr , kerusakan layarnya cepet bngd ,engsel bagian kiri itu lebih loss d tambah update aplikasi kacau bngd dah..",2 hari yang lalu
@NovitaRahmawati-s1q,"Gila sih, di 💞 A L E X I S 1 7 💞 ada event lucky spin dengan hadiah liburan ke Himalaya.",2 hari yang lalu
@RizkySetiawan-y7o,"💞 A L E X I S 1 7 💞 emang ga pernah bikin kecewa, WᵢₜₕDᵣₐW berapapun pasti dibayar",2 hari yang lalu
@MayaWicaksono-q9u,Bro mau tau ga 💞 A L E X I S 1 7 💞 lagi ngadain turnamen dengan hadiah milyaran,2 hari yang lalu
@DediPranata-h3m,"Anjay keren, di 💞 A L E X I S 1 7 💞 bisa main SL🅞T sambil nge-Creo.",2 hari yang lalu
@HendraYunita-m6w,"Serius deh, di 💞 A L E X I S 1 7 💞 ada fitur history spin yang detail yotta.",2 hari yang lalu
@FitriRamadhan-s9m,Hari gini masih belum tau 💞 A L E X I S 1 7 💞? Kemana aja lo bro,2 hari yang lalu
@RatnaAyu-d4f,Mau tau pola GAC🅞R 💞 A L E X I S 1 7 💞 hari ini? DM gue aja,2 hari yang lalu
@WulanSantoso-u4s,"Gue baru aja menang 5 juta di 💞 A L E X I S 1 7 💞, langsung beli PS5 cash",2 hari yang lalu
@MelatiRahmawati-m8u,"Serius deh, di 💞 A L E X I S 1 7 💞 ada fitur history spin yang detail tredeciliun.",2 hari yang lalu
@NovitaHermawan-x9d,"Gila ekstrem, di 💞 A L E X I S 1 7 💞 ada event lucky spin dengan hadiah liburan ke Gurun Rub' al Khali.",2 hari yang lalu
@WulanYunita-d5m,Tpi Jujur Gua pernah main di 💞 A L E X I S 1 7 💞 sih emg gg lgsg wede,2 hari yang lalu
@RudiHasibuan-o5v,"Literally auto cuan, di 💞 A L E X I S 1 7 💞 pola GAC🅞R-nya update real-time setiap quantum decoherence.",2 hari yang lalu
@NabilAmami-f9z,saran dong mending Poco X7 pro atau Realme 13plus 5g,2 hari yang lalu
@EkaSetiawan-z6t,"Literally auto kaya, di 💞 A L E X I S 1 7 💞 pola GAC🅞R-nya update real-time setiap quantum superposition.",2 hari yang lalu
@IrwanKurniawan-x8h,"Anjay maksimal, di 💞 A L E X I S 1 7 💞 bisa main SL🅞T sambil nge-Unreal Engine 5.",2 hari yang lalu
@AnisaWicaksono-c9j,"Asli bikin nagih, di 💞 A L E X I S 1 7 💞 sensasi menang-nya bikin ketagihan ronna.",2 hari yang lalu
@FitriMarlina-v6o,"Literally bikin sultan, di 💞 A L E X I S 1 7 💞 𝚖𝚘𝚍𝚊𝚕 receh bisa jadi noniliun internasional.",2 hari yang lalu
@FajarSeptiani-v2j,"Anjay mantep, di 💞 A L E X I S 1 7 💞 bisa main SL🅞T sambil nge-Kray Renderer.",2 hari yang lalu
@BagusNugroho-q5k,"Literally auto cuan, di 💞 A L E X I S 1 7 💞 pola GAC🅞R-nya update setiap string vibration.",2 hari yang lalu
@MelatiAini-x2i,Bro 💞 A L E X I S 1 7 💞 lagi ada promo DEP🅞SIT pertama bonus 100% nih,2 hari yang lalu
@YogaDewi-p3k,Tpi Jujur Gua pernah main di 💞 A L E X I S 1 7 💞 sih emg gg lgsg wede,2 hari yang lalu
@DimasSunarto-r5h,"Gila sih, di 💞 A L E X I S 1 7 💞 ada event lucky spin dengan hadiah liburan ke Gurun Namib.",2 hari yang lalu
@RanggaHermawan-t6k,"Literally auto sultan, di 💞 A L E X I S 1 7 💞 pola GAC🅞R-nya terbukti jitu sexdeciliun.",2 hari yang lalu
@BagusRamadhan-d7k,"Gila sih, di 💞 A L E X I S 1 7 💞 ada event lucky spin dengan hadiah liburan ke Kutub Selatan.",2 hari yang lalu
@fpndotcom,Bang kapan samsung m56 masuk indonesia??,2 hari yang lalu
@MegaDewi-l7r,"Literally bikin konglomerat, di 💞 A L E X I S 1 7 💞 𝚖𝚘𝚍𝚊𝚕 receh bisa jadi raja ekonomi quantum realm.",2 hari yang lalu
@YuniPranata-u4z,"Serius deh, di 💞 A L E X I S 1 7 💞 ada fitur notifikasi WᵢₜₕDᵣₐW yang canggih yotta.",2 hari yang lalu
@BellaSaputra-u1v,"Gokil banget, di 💞 A L E X I S 1 7 💞 ada bonus DEP🅞SIT yang bisa di-claim sampai universe rebirth.",2 hari yang lalu
@AhmadPratama-p3i,"Gila sih, di 💞 A L E X I S 1 7 💞 ada event lucky spin dengan hadiah liburan ke Kutub Utara.",2 hari yang lalu
@JokoKurniawan-m8y,"Anjay mantep, di 💞 A L E X I S 1 7 💞 bisa main SL🅞T sambil nge-3ds Max.",2 hari yang lalu
@RizkyAyu-y7p,"Gila sih, di 💞 A L E X I S 1 7 💞 ada event tournament SL🅞T dengan hadiah quantum superposition realm pribadi.",2 hari yang lalu
@DewiHidayat-h7r,💞 A L E X I S 1 7 💞 ramai nih tmn gw pada maen situ skrg,2 hari yang lalu
@AgusWicaksono-y5v,"Gokil parah, di 💞 A L E X I S 1 7 💞 ada bonus DEP🅞SIT yang bisa di-claim tanpa batas omniverse.",2 hari yang lalu
@NurPratama-k7s,"Literally bikin sultan, di 💞 A L E X I S 1 7 💞 𝚖𝚘𝚍𝚊𝚕 receh bisa jadi raja ekonomi omnidimensional.",2 hari yang lalu
@RatnaSari-t4b6i,Gila ya 💞 A L E X I S 1 7 💞 dimana mana ashu terpercaya kagak nih,2 hari yang lalu
@JokoRamadhan-o1z,"Gila sih, di 💞 A L E X I S 1 7 💞 ada event tournament SL🅞T dengan hadiah quantum loop gravity realm pribadi.",2 hari yang lalu
@BayuHidayat-k2p,"Literally bikin tajir, di 💞 A L E X I S 1 7 💞 𝚖𝚘𝚍𝚊𝚕 kecil bisa jadi milyaran dalam sekejap membrane.",2 hari yang lalu
@naylanabil,"beneran keren , mudah2an nanti ke beli hasil nabung ,baru ada 250k ...,aamiin",2 hari yang lalu
@DediWijaya-e3d,"💞 A L E X I S 1 7 💞 emang ga ada duanya, pelayanan VIP buat semua member",2 hari yang lalu
@SariSunarto-g8i,"Serius deh, di 💞 A L E X I S 1 7 💞 ada fitur filter RTP yang akurat setiap quantum decoherence.",2 hari yang lalu
@DediAnggraini-w9f,"Asli gak boong, di 💞 A L E X I S 1 7 💞 ada fitur quick WᵢₜₕDᵣₐW yang super kilat quattuordeciliun.",2 hari yang lalu
@AndiSantoso-u7v,Gue udah buktiin sendiri 💞 A L E X I S 1 7 💞 tuh bukan scam,2 hari yang lalu
@BagusHasibuan-i4j,"Anjay mantep, di 💞 A L E X I S 1 7 💞 bisa main SL🅞T sambil nge-V-Ray.",2 hari yang lalu
@SintaKhairunnisa-j5r,Sumpah demi apapun 💞 A L E X I S 1 7 💞 tuh platform paling GAC🅞R tahun ini,2 hari yang lalu
@SintaSari-g5m,💞 A L E X I S 1 7 💞 emang ga pernah pelit kalo soal ngasih J3KP0T ke membernya,2 hari yang lalu
@YuniPermata-q6x,"Serius deh, di 💞 A L E X I S 1 7 💞 ada fitur history spin yang detail sexdeciliun.",2 hari yang lalu
@EkaWahyudi-j6f,"Serius deh, di 💞 A L E X I S 1 7 💞 ada fitur filter provider yang lengkap dan akurat quetta.",2 hari yang lalu
@doni-thefansofficial4873,"Sangar konten 10 menit berasa 1 menit lihatnya,, auto ulang2 dah lihatnya",2 hari yang lalu
@RudiSaputra-b7m,Gue udah ga bisa tidur nyenyak kalo belum main 💞 A L E X I S 1 7 💞 sehari,2 hari yang lalu
@WulanFirmansyah-e1c,"Literally auto cuan, di 💞 A L E X I S 1 7 💞 pola GAC🅞R-nya update real-time setiap planck time.",2 hari yang lalu
@AldiMarlina-c7k,"Asli gak boong, di 💞 A L E X I S 1 7 💞 ada fitur quick WᵢₜₕDᵣₐW yang super kilat yotta.",2 hari yang lalu
@kopmensasultanagung7909,Tim yg langsung beli nonton kagak ....,2 hari yang lalu
@FitriHermawan-x9u,"Gila sih, di 💞 A L E X I S 1 7 💞 ada event SL🅞T race dengan hadiah quattuordeciliun fantastis.",2 hari yang lalu
@LEOH1AN,"Yakin awet lcd nya, tebak umur layar ga sih 😏",2 hari yang lalu
@epikostore1195,Huawei P30 Pro Mystic Blue ku aja masih awet terpelihara. Desain Mewah n exclusive nya masih bisa diadu ma hape tahun2 ini😊,2 hari yang lalu
@NovitaSaputro-g1p,"Gokil parah, di 💞 A L E X I S 1 7 💞 ada bonus DEP🅞SIT yang bisa di-claim setiap string vibration.",2 hari yang lalu
@WahyuRamadhan-h4o,Sumpah demi apapun 💞 A L E X I S 1 7 💞 tuh platform paling GAC🅞R tahun ini,2 hari yang lalu
@YogaSunarto-j7h,Terima kasih min 💞 A L E X I S 1 7 💞 wede 8.000.000 masuk 💪🏻💪🏻,2 hari yang lalu
@hii.panjii2776,next realme 14 5G bang udah mau keluar,2 hari yang lalu
@icunicun427,"hp mahal tahan masuk air saat berenang ke pantai ato laut? atau hp mahal tahan saat terjatuh masuk minyak goreng dikuali ato masuk bak drum oli tempat kerja pabrik ato bengkel ? 
Hp tahan minyak n oli ada gak?",2 hari yang lalu
@kemalkamil2314,"Bro faktanya hp lipat itu justru malah lebih rentan terhadap kerusakan dibandingkan ponsel dengan layar biasa, kelemahannya tuh biasanya pada mekanisme engsel dan layar lipatnya dengan penggunaan berulang kali dapat menyebabkan keausan , yang dapat menyebabkan engsel menjadi longgar atau tidak berfungsi dengan baik, apalagi ini layar 3 lipat sangat sangat beresiko di tambah lagi harganya yang 50 juta boyy😢😢😢",2 hari yang lalu
@agungbramastha2684,Apalah dayaku yg hanya mampu mentok di Samsul s22 😢😢,2 hari yang lalu
@posjoker4542,Anti air gak bang,2 hari yang lalu
@SariDewi-r6i,"Serius deh, di 💞 A L E X I S 1 7 💞 ada fitur notifikasi WᵢₜₕDᵣₐW yang canggih peta.",2 hari yang lalu
@RatnaGunawan-w4y,"Asli gak bohong, di 💞 A L E X I S 1 7 💞 ada fitur quick login yang super kilat maksimal.",2 hari yang lalu
@RatnaSeptiani-n8x,"Literally bikin sultan, di 💞 A L E X I S 1 7 💞 𝚖𝚘𝚍𝚊𝚕 receh bisa jadi sultan beneran.",2 hari yang lalu
@AgusPermadi-z1m,"Gila sih, di 💞 A L E X I S 1 7 💞 ada event lucky spin dengan hadiah liburan ke Maladewa.",2 hari yang lalu
@MelatiWahyudi-h2v,"Gila sih, di 💞 A L E X I S 1 7 💞 ada event SL🅞T war dengan hadiah jutaan.",2 hari yang lalu
@JokoHermawan-p4f,"Serius deh, di 💞 A L E X I S 1 7 💞 ada fitur search game yang memudahkan.",2 hari yang lalu
@BayuSunarto-y4g,"Serius deh, di 💞 A L E X I S 1 7 💞 ada fitur history bet yang lengkap.",2 hari yang lalu
@YuniAyuningtyas-w8v,"Serius deh, di 💞 A L E X I S 1 7 💞 ada fitur filter provider yang lengkap.",2 hari yang lalu
@NovitaYuliani-w3n2g,"Literally auto cuan, di 💞 A L E X I S 1 7 💞 pola GAC🅞R-nya update real-time setiap mikrodetik.",2 hari yang lalu
@mariatachen2884,SehRga  20 thn bpjs ketenegakwrjaan gw kerja,2 hari yang lalu
@SariPranata-z9d,"Gokil abis, di 💞 A L E X I S 1 7 💞 ada bonus cashback harian tanpa syarat.",2 hari yang lalu
@EkoKhairunnisa-v1z,"Serius deh, di 💞 A L E X I S 1 7 💞 ada fitur history transaksi yang lengkap giga.",2 hari yang lalu
@AyuHartono-m1s,"Anjay mantep, di 💞 A L E X I S 1 7 💞 bisa main SL🅞T sambil nge-TikTok.",2 hari yang lalu
@BellaSunarto-e8d,"Literally bikin sultan, di 💞 A L E X I S 1 7 💞 𝚖𝚘𝚍𝚊𝚕 receh bisa jadi kuadriliun internasional.",2 hari yang lalu
@RaniSetiawan-o8g,"Serius deh, di 💞 A L E X I S 1 7 💞 ada fitur filter provider yang lengkap.",2 hari yang lalu
@adeariana-vt3bv,Kata orang yg gk pernah make😂😂😂😂😂. Gk bakal rusak klo lu tau cara make dan cara ngerawatnya. Klo makenya serampangan ya bakal rusak lah,1 hari yang lalu (diedit)
@kemalkamil2314,"@ anda silahkan cari di wikipedia, btw ane pernah pakai flip, dan ngga sampai 2 tahun layarnya setengah mati dan ngga bisa difix, seklinya berhasil di fix 2 bulan kemudian rusak lagi, dan biaya fixnya pun mahal🙂‍↔️🙂‍↔️, sdikit tambahan itu pun hpnya cuma ane pakai buat dengerin musik dan yutupan, dan ngga pernah sama skli buat main game, dan selesai pakai pun ane ngga pernah sembarangan bukat tutup hpnyaa, dan ketika rusak ane bawa ke kecounter dan mereka bilang emang udah penyakit hp layar lipat kaya gtu, gampang rusak",1 hari yang lalu (diedit)
@adeariana-vt3bv,"@kemalkamil2314  jangan menghalu🤣🤣🤣 gua banyak kenal orang yg make flip dan mereka bisa make aman2 aja lebih dari dua taun asal gk serampangan. Klo elu udh pasti ngehalu. dan klo lu gk ngehalu coba tunjukin hp nya, tunjukin bukti pembelian nya? Hahahahaa",1 hari yang lalu (diedit)
@kemalkamil2314,"@ terserah lu yah, gua cuma infoin aja pengalaman gua, kalau emang ngga percaya yah monggo silahkan bgga maksa juga harus percaya apalagi sampai nunjukin nota pembelian maniak bngt sampe sgtunya, kalau emang pnasaran cari aja di kasusnya udah banyak kok diyutup kasus engsel haus hp lipat😅😅",1 hari yang lalu
@adeariana-vt3bv,"@kemalkamil2314  yah terbuktikan ngahalunya🤣🤣🤣. Btw gua gk perlu liat youtube karena dilingkungan gua banyak yg make jadi gua bisa menilai.  Btw yg maniak itu elu, menghayal terlalu tinggi. KALAUPUN HP FOLDABLE SAMSUNG BERMASALAH BAWANYA BUKAN KE CONTER TAPI KE SAMSUNG SERVICE CENTER🤣🤣🤣🤣. Karena klo lu bawa ke conter ya orangnya mana ngerti. Bodoh.",1 hari yang lalu (diedit)
@reyhanrey-dr4tb,"Asli HP ane fold gan dan layarnya yg stengah itu kadang kadang redup, trus ane bawa ke konter dan persis dibilangnya sama, penyakit HP lipat yah gtu engselnya gampang bermasalah😢😢😢",1 hari yang lalu
@kemalkamil2314," @adeariana-vt3bv  hahaha kocak yah anda, hp gua udah setahun lebih yah udah abis masa garansinya, yah better ane cari tempat yg deket aja konter kepercayaan ane, orang dri ngomong sabara sampai mau berkata kasar😌😌",1 hari yang lalu
@kemalkamil2314," @reyhanrey-dr4tb  naah kan wkwkwk, yaudah bagi yg percaya dan ngalamin aja yah, bagi yang blum ngalamin mungkin dia blum ngalamin😌😌",1 hari yang lalu (diedit)
@adeariana-vt3bv,@reyhanrey-dr4tb  masa? Coba ane liat hpnya? Btw kok bawa ke conter? Bawanya ke samsung service center lah🤣🤣🤣,1 hari yang lalu (diedit)
@reyhanrey-dr4tb, @adeariana-vt3bv  ente orang samsung cervicenya centernya langsung kah? Kalau ane tunjukin mau bantu bnerin atau biayain? Urusannya apa pakai motoin HP segala-galanya,1 hari yang lalu
@reyhanrey-dr4tb," @kemalkamil2314  penyakit kaya gini emang jarang gan, tapi persentasi penyakitnya lebih banyak dari pada HP layar biasa kalau lipat salah satunya yah engselnya ini kalau ane baca di forum forum di fb gan",1 hari yang lalu
@kemalkamil2314, @reyhanrey-dr4tb  wkwkw sabar gan ane aja tdi diminta nota pembelian🤣🤣🤣,1 hari yang lalu
@adeariana-vt3bv,@reyhanrey-dr4tb  tunjukin aja untuk ngebuktiin ente EMG BENERAN OUNYA ATAU CUMA NGEHALU. simple kok wkwk ya kalk hp foldable rusak bawa nya ke konter🤣🤣🤣🥰,1 hari yang lalu (diedit)
@JoelEllie02-n7x5n,"sama samsung flip ane juga kasusnya engselnya juga, awalnya cuma redup redup aja eh jadi mati total, alhasil ngga pernah gua pakai lagi padahal beli lagi mahal mahalnya🥲",1 hari yang lalu
@adeariana-vt3bv, @JoelEllie02-n7x5n  🤣🤣🤣nambah lagi,1 hari yang lalu
@kemalkamil2314," @adeariana-vt3bv  sabar yah🤣🤣🤣 , ente bisa mampir ke komen yang dibawha juga banyak tuh yang komenin hp lipet lainnya dengan penyakit yang sama kali aja dapet foto dri mereka🤣🤣🤣🫡",1 hari yang lalu
@dhank27,Gak kebayang aja sih klo misalkan  fleksibel atau layar nya rusak😅,1 hari yang lalu
@MainanAnak-f8r,"Emang hp lipet masalahnya selalu engsel kok, hp temen ane juga begitu umurnya ngga lama, tapi semoga aja yang ini udah aman",1 hari yang lalu
@kemalkamil2314,"@ emang cuma ada aja orang yang ngeyel gtu ngga percayaan, emang karena dia blum ngerasain ajaa, kalau udah mgerasain baru dah kesel sndri",1 hari yang lalu
@MainanAnak-f8r," @kemalkamil2314  wkkwkwkw cape gan bilangin orang ngeyel yang ada di bodoh bodoh in dan ngomel ngomel ngga jelas aja, padahal ngelamain mah kaga wkwkwkwk",1 hari yang lalu
@adeariana-vt3bv," @kemalkamil2314  masalahnya yg bilaang juga bukan orang yg punya alias menghayal doang. Kesel? Bro klo yg mampu beli hp mah gk bakalan kesel karena mereka juga pasti paham cara penggunaaan,perawatan  dan perlindungannya, dan gk lupa mereka pasti pakai yg namanya samsung care+ dan gk mungkin klo flip mereka rysak bawanya ke konter🤣🤣🥰",1 hari yang lalu (diedit)
@adeariana-vt3bv, @MainanAnak-f8r  nah yg ngasih tau ape emg ngalamin? Mana ad org yg pake foldable samsung terus bermasalah bawanya ke konter lucu. Atau cuma bacotan netizen belaka🤣🤣🤣. Klo emg orng yg beneran punya mah gk bakalan mau koar2 di kolom komentar di media sosial,1 hari yang lalu (diedit)
@adeariana-vt3bv, @MainanAnak-f8r  engsel emg akan bermasalah tapi gk seganpang iru juga bermasalahnya. Klo emg begitu gk hp foldable gk bakalan laku,1 hari yang lalu
@MainanAnak-f8r,"@ btw masalah engsel itu emang ada dan ngga gampang mangkanya kasus dari abang abang diatas rata rata setelah pemakaian tahunan bakal lebih, tapi perlu digaris besari yah biar pada paham nih, hp lipat sangat rentan terjadinya engsel haus karena seringnya lipatan yang dilakukan ini bisa ente cari sendiri di wikipedia, dan banyak kasus yang anda bisa cari sendiri di forum forum hp lipat atau pun  yutup, ane cari source karena sempet mau beli dlu tapi lihat hp temen ane rusak jadi ngga jadi",1 hari yang lalu
@kemalkamil2314," @adeariana-vt3bv  bro tidak paham arti garansi habis😂😂, salahkah betulin hp ke konter kalau emang konter yang dituju kompeten😂, ente sndri punya kah hp lipat? Dan pernah pakai? Dan anda apakah akan komen seperti ini ke semua orang yang komen sama seperti saya kalau hp lipat engselnya gampang bermasalah setelah pemakaian tahunan😅😅",1 hari yang lalu
@kemalkamil2314," @MainanAnak-f8r  wkwkw beliau malas sercing bang, udah ane suruh sercing ngga mau tdi diatas padahal banyak kok forum forum yang udah bahas ginian di fb, dan di yutup pun udah bnyak yang bahas😂😂",1 hari yang lalu (diedit)
@MainanAnak-f8r," @kemalkamil2314  yah susah gan kalau ngga mau sercing mah, ibarat kata kita udah ngasih tau fakta nih, tapi dia tetap dengan pendirian dia, dan ngga mau liat fakta yang ada kaya tutup kuping intinya kita tetep salah gtuu",1 hari yang lalu
@adeariana-vt3bv,"@MainanAnak-f8r  gk perlu cari di forum atau youtube. Dilingkungan gua gk sedikit yg pake foldable nya samsung dan gk ad masalah tuh. Karena mereka tau dan paham bagaimana cara memakai dan merawatnya dan gk luoa juga mereka pakai yg namanya samsung care+ buat berjaga-jaga jikalah ada masalah. Jadi dari itu aja cukup buat menilai, bukan menilai dari komentar nerizen yg bahkan disuruh buktiin beneran punya barangnya atau gk aja gk bisa🤣. Btw nyari kok di wikipedia bro🤣lucu juga ente.",1 hari yang lalu (diedit)
@adeariana-vt3bv,"@kemalkamil2314  bro ente gk paham apa itu fungsi sevice center wkwk. Lukira service center itu cuma buat benerin produk yg masih ada garansinya?lu punya hp yg umurnya udh lima tahun juga selama lu punya dui ya teteo bisa lu bawa ke service center Bodoh.  Dan apakah salah bawa ke konter? Ya jelaa salah. Konter mana paham soal hp lipat
 Dan ente nangya apa ane punya? Ane gk punya tapi lingmungan ane banyak yg punya. Nah ente sendiri emg beneran punya atau cuma mengada ngada?🤣🤣. Klo soal masalah engsel balik lagi ke pemakain usernya, yg mana usernya pasti orang yg mampu bukan orang yg duitnya pas pasan.",1 hari yang lalu (diedit)
@adeariana-vt3bv,@kemalkamil2314  buktiin dulu lh klo punya galaxy z flip baru koar2 di komentar sosial media,1 hari yang lalu
@MainanAnak-f8r," @adeariana-vt3bv  memangnya ada apa dengan wikipedia? banyak fakta juga kok yang bisa diambil dari wikipedia, ente bisa sercing kelemahan dari hp samsung flip atau pun fold yang muncul pasti wikipedia dluan kok, selain wikipedia juga kan ane saranin yutup dan fourm forum di fb, kalau emang di daerah ente ngga sedikit yang pakai tapi pasti dari angka sedikit itu ente yakin mereka ngga ada masalah, memangnya ente absenin satu satu orang disana biar tau mereka masalah apa ngga, kalau emang mau tau rasanya yah ente beli aja coba rasain pemakaian tahunan 😅",1 hari yang lalu
@kemalkamil2314," @adeariana-vt3bv  yaela kirain mah punya yah, emangnya lu monitoring trus itu pemakaian hp lingkungan skitar lu wkwkwk kocak kocak, gua pun dri dlu males ko service center karena jauh dri rumah gua , dan sampai skarang pun gua ganti hp iphone gua bnerin di konter kok dan ngga masalah aman ip 13 gua udah jalan 2 tahun aman kalau rusak gua kekonter karena disana emang ada spesialisnya, dan samsung gua udah nyerah ngga mau pakai lagi, sklipun mau pakai gua pakai yg layar biasa, skarang flip gua udah ngga kepakai lagi dan ngga akan gua fotoin ke orang asing ngapai bngt wkwkwkw",1 hari yang lalu
@MainanAnak-f8r,"@ memangnya ada yang salah kah nyari di wikipedia, lusercing tentang kelemahan  samsung flip aja yang pertama kali kluar dari wikipedia 😅, dan ane kan nyaranin ngga wiki aja tapi forum forum juga dan yutup yutp juga yah 😅, dan ente emang selalu monitoring pemakaian HP flip di wilayah ente sampe yakin bngt, dan ngga semua orang yah mau pakai samsung care, gua aja dari dlu hp ngga pernah beli asuransin juga kok, jadi yah ngga semua sesuai dengan yang ente pikirin aja gan, ente haru liat secara luas juga ada loh masalah yang bahkan ente ngga tau",1 hari yang lalu
@kemalkamil2314," @adeariana-vt3bv  ane emang kalau bnerin hp ngga pernah ke service center si hampir semua hp yang ane lunya dlu dlu, kalau rusak yah bisa ke konter hp langganan yang emang kompeten deket rumah, dan aman sampai skarang karena service center jauh dri rumah ane, yailah gan kirain ente punya emangnya ente monitorin tiap waktu pemakaian hp flip diimgkungan ente?  Dan ane ngga akan sih kasih foto atau gambar ke orang asing apapun itu, soalnya yah buat apa😅😅, dan apakah lu mintain juga itu foto foto hp dri komen komen dibawah yang punya masalah sama kaya gua??",1 hari yang lalu
@kemalkamil2314,"@ yaaps setuju, kita harus liat semua secara luas, yg gua infoin diatas itu fakta kalau hp lipat itu gampang haus engselnya setelah pemakaian tahunan, sercing di mana pun hasilnya akan sama, yah semua kembali ke diri sndri aja pemakaianannya gmna, cuma sepenglaman gua, gua ngga pernah main game di hp flip dan jalan 2 tahun itu layar udah bermasalah",1 hari yang lalu
@adeariana-vt3bv,@MainanAnak-f8r  jelas salah kocak lu. Ya gk perlu gua cari juga setiap produk emg pasti kelemahan dan gk ad yg sempurna lantas apakah semua produk yg beredar itu ajan bernasib sama dengan yg lu bilang di forum2 itu?  Btw gua gk perlu monitoring kik cukup dengan tau gmn keadan fildable dari orang2 disekitar gua aja udh lebuh daei cukup. Klo cuma modal liat dari intwrnet atau forum2 lalu bisa menyimpulkan bahwa setiap hp foldable akan bermasalah pada engselnya itu tanda sesat berfikir sih🤣🤣. Btw gua sampe hari ini blm nemuin orang2 yg ad dilingkungan gua yg make foldable tapi bermasalah dan gua juga blm nemu yg beli foldablw tapi gk pake samsung care+🤣🤣,1 hari yang lalu (diedit)
